Block,Street,EntryDate,Status,Year,BI_ID,dayofweek,Geometry,Neighbourhood
1400,FRANKLIN ST,2023-07-31,IS,2023,4637002,0,POINT (49.28230491145681 -123.08022185053078),Strathcona
200,ABBOTT ST,2023-07-31,IS,2023,4637005,0,POINT (49.28411006755971 -123.10631053579574),Downtown
1300,TED NORTHE LANE,2023-07-31,VS,2023,4637013,0,POINT (49.28701541762816 -123.13391319883787),West End
1400,NELSON ST,2023-07-31,IS,2023,4637014,0,POINT (49.28663422573088 -123.13439612729384),West End
600,E CORDOVA ST,2023-07-31,IS,2023,4637019,0,POINT (49.28204851235167 -123.08613822395507),Strathcona
1100,W 8TH AVE,2023-07-31,IS,2023,4637021,0,POINT (49.26445433343878 -123.1349402207505),Fairview
5800,TISDALL ST,2023-07-31,IS,2023,4637026,0,POINT (49.22267027369213 -123.1207582217214),Oakridge
600,W 45TH AVE,2023-07-31,IS,2023,4637029,0,POINT (49.23098364667928 -123.16883587026294),Kerrisdale
6100,ASH ST,2023-07-31,IS,2023,4637030,0,POINT (49.23455683324392 -123.11784027039413),South Cambie
2100,E 30TH AVE,2023-07-31,IS,2023,4637151,0,POINT (49.24025840867719 -123.05749008131772),Renfrew-Collingwood
5600,STAMFORD ST,2023-07-31,IS,2023,4637152,0,POINT (49.23358037861804 -123.03136786081512),Renfrew-Collingwood
1600,GRAVELEY ST,2023-07-31,IS,2023,4637156,0,POINT (49.27052002648547 -123.0705910454805),Grandview-Woodland
1500,HARWOOD ST,2023-07-31,IS,2023,4637167,0,POINT (49.28356605132126 -123.14041724015752),West End
0,WATER ST,2023-07-31,VA,2023,4637174,0,POINT (49.28337555659361 -123.10410993361448),Downtown
1000,HAMILTON ST,2023-07-18,IS,2023,4396194,1,POINT (49.2805274054667 -123.11336910827367),Downtown
800,GRANVILLE ST,2023-07-18,IS,2023,4396198,1,POINT (49.28107115 -123.1197187619383),Downtown
800,GRANVILLE ST,2023-07-18,IS,2023,4396199,1,POINT (49.28107115 -123.1197187619383),Downtown
500,W GEORGIA ST,2023-07-18,IS,2023,4396200,1,POINT (49.2784661 -123.0235409),Hastings-Sunrise
500,GRANVILLE ST,2023-07-18,IS,2023,4396204,1,POINT (49.2844173 -123.1149173),Downtown
600,W HASTINGS ST,2023-07-18,IS,2023,4396205,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
800,W HASTINGS ST,2023-07-18,IS,2023,4396207,1,POINT (49.289948817085296 -123.12668230100182),Downtown
700,HOWE ST,2023-07-18,IS,2023,4396210,1,POINT (49.28478563333309 -123.11664266117666),Downtown
700,RICHARDS ST,2023-07-18,IS,2023,4396212,1,POINT (49.28389251320959 -123.1121989059986),Downtown
700,W HASTINGS ST,2023-07-18,IS,2023,4396214,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
700,KINGSWAY,2023-07-18,VA,2023,4396217,1,POINT (49.256179450000005 -123.08955678842702),Kensington-Cedar Cottage
1100,PACIFIC ST,2023-07-18,IS,2023,4396225,1,POINT (49.27411448989875 -123.12811737133056),Downtown
3500,W 30TH AVE,2023-07-18,WR,2023,4396226,1,POINT (49.244330682461296 -123.11886487312458),South Cambie
1000,IRONWORK PASSAGE,2023-07-18,VA,2023,4396228,1,POINT (49.2673008 -123.12845575014282),Fairview
1100,W 33RD AVE,2023-07-18,VA,2023,4396229,1,POINT (49.24113182105821 -123.11968209948232),South Cambie
3700,LAUREL ST,2023-07-18,IS,2023,4396230,1,POINT (49.24989484740089 -123.12469369334649),South Cambie
3000,WATSON ST,2023-07-18,IS,2023,4396234,1,POINT (49.24664270089146 -123.10053154189804),Riley Park
2100,SCOTIA ST,2023-07-18,IS,2023,4396237,1,POINT (49.26808478818446 -123.09780059703978),Strathcona
2200,ALBERTA ST,2023-07-18,IS,2023,4396238,1,POINT (49.22466096360293 -123.1130356940569),Oakridge
3600,INVERNESS ST,2023-07-18,IS,2023,4396244,1,POINT (49.23284515702166 -123.07980512058892),Kensington-Cedar Cottage
300,INDUSTRIAL AVE,2023-07-18,VA,2023,4396249,1,POINT (49.2687510042113 -123.09136793552489),Strathcona
2300,HEATHER ST,2023-07-18,VA,2023,4396251,1,POINT (49.24843624906772 -123.1204107274682),South Cambie
500,E 5TH AVE,2023-07-18,IS,2023,4396254,1,POINT (49.26615518806205 -123.0910227225303),Mount Pleasant
300,E 5TH AVE,2023-07-18,IS,2023,4396257,1,POINT (49.26615518806205 -123.0910227225303),Mount Pleasant
300,E 7TH AVE,2023-07-18,IS,2023,4396259,1,POINT (49.26432677794551 -123.08808173629431),Mount Pleasant
500,E 11TH AVE,2023-07-18,IS,2023,4396261,1,POINT (49.2604817 -123.0928816),Mount Pleasant
800,RICHARDS ST,2023-07-18,VA,2023,4396266,1,POINT (49.28389251320959 -123.1121989059986),Downtown
2400,HEMLOCK ST,2023-07-18,IS,2023,4396268,1,POINT (49.2646743523168 -123.13607219335802),Fairview
2600,FIR ST,2023-07-18,VA,2023,4396270,1,POINT (49.26508537593947 -123.14080772960756),Fairview
3100,GRANVILLE ST,2023-07-18,IS,2023,4396274,1,POINT (49.25901295951559 -123.13874691672916),Fairview
2700,W BROADWAY,2023-07-18,IS,2023,4396276,1,POINT (49.263649475047416 -123.1389344042681),Fairview
2400,OLIVER CRESCENT,2023-07-18,IS,2023,4396280,1,POINT (49.24964481325102 -123.16260020502854),Arbutus Ridge
2200,QUALICUM DRIVE,2023-07-18,VA,2023,4396282,1,POINT (49.21239732622944 -123.06245838221176),Victoria-Fraserview
6300,CHESTER ST,2023-07-18,WR,2023,4396284,1,POINT (49.2317159078768 -123.08921971318183),Sunset
2700,E 55TH AVE,2023-07-18,VA,2023,4396285,1,POINT (49.2199646270272 -123.07267484925066),Victoria-Fraserview
2700,E 55TH AVE,2023-07-18,WR,2023,4396286,1,POINT (49.2199646270272 -123.07267484925066),Victoria-Fraserview
900,E HASTINGS ST,2023-07-18,IS,2023,4396289,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
900,E HASTINGS ST,2023-07-18,IS,2023,4396290,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
0,KAMLOOPS ST,2023-07-18,IS,2023,4396293,1,POINT (49.28052861989227 -123.05459685966478),Hastings-Sunrise
2100,FRANKLIN ST,2023-07-18,IS,2023,4396294,1,POINT (49.28230491145681 -123.08022185053078),Strathcona
1600,E 20TH AVE,2023-07-18,IS,2023,4396295,1,POINT (49.2525707807991 -123.07417675463364),Kensington-Cedar Cottage
800,RICHARDS ST,2023-07-18,IS,2023,4396302,1,POINT (49.28389251320959 -123.1121989059986),Downtown
6100,EAST BLVD,2023-07-18,IS,2023,4396307,1,POINT (49.23665943364037 -123.1549507860067),Shaughnessy
4200,WILLOW ST,2023-07-18,IS,2023,4396316,1,POINT (49.23517238349831 -123.12383362819509),South Cambie
4500,GLADSTONE ST,2023-07-18,VA,2023,4396333,1,POINT (49.24836521765495 -123.06050192799655),Kensington-Cedar Cottage
7700,KERR ST,2023-07-18,VA,2023,4396334,1,POINT (49.23258317084075 -123.04024086468311),Killarney
3500,EAST KENT AVE N,2023-07-18,IS,2023,4396340,1,POINT (49.20934943755498 -123.07738934857956),Sunset
3200,KINGSWAY,2023-07-18,IS,2023,4396345,1,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
3500,KINGSWAY,2023-07-18,IS,2023,4396346,1,POINT (49.24137263993472 -123.05686279086896),Renfrew-Collingwood
4500,VICTORIA DRIVE,2023-07-18,IS,2023,4396352,1,POINT (49.2460053912135 -123.06508605765929),Kensington-Cedar Cottage
2100,E 30TH AVE,2023-07-18,IS,2023,4396357,1,POINT (49.24025840867719 -123.05749008131772),Renfrew-Collingwood
4900,MCGEER ST,2023-07-18,IS,2023,4396359,1,POINT (49.23994213211229 -123.03287236490402),Renfrew-Collingwood
4900,MCGEER ST,2023-07-18,IS,2023,4396360,1,POINT (49.23994213211229 -123.03287236490402),Renfrew-Collingwood
1500,VERNON DRIVE,2023-07-18,WR,2023,4396367,1,POINT (49.28036948278567 -123.07910136652104),Strathcona
1500,VERNON DRIVE,2023-07-18,IS,2023,4396368,1,POINT (49.28036948278567 -123.07910136652104),Strathcona
1500,VERNON DRIVE,2023-07-18,IS,2023,4396369,1,POINT (49.28036948278567 -123.07910136652104),Strathcona
1300,VERNON DRIVE,2023-07-18,WR,2023,4396372,1,POINT (49.28036948278567 -123.07910136652104),Strathcona
2000,QUEBEC ST,2023-07-18,IS,2023,4396380,1,POINT (49.27108699208687 -123.10239064507556),Mount Pleasant
0,E 3RD AVE,2023-07-18,IS,2023,4396387,1,POINT (49.26825564291384 -123.10272375540484),Mount Pleasant
0,E 3RD AVE,2023-07-18,IS,2023,4396389,1,POINT (49.26825564291384 -123.10272375540484),Mount Pleasant
100,W 2ND AVE,2023-07-18,IS,2023,4396404,1,POINT (49.26847135417388 -123.01900681315158),
500,W 17TH AVE,2023-07-18,IS,2023,4396413,1,POINT (49.256125380240704 -123.1211843810125),South Cambie
900,W 14TH AVE,2023-07-18,IS,2023,4396415,1,POINT (49.25867062193298 -123.12341669858058),Fairview
1900,MAPLE ST,2023-07-18,IS,2023,4396424,1,POINT (49.2628550469776 -123.15056822932132),Kitsilano
800,RICHARDS ST,2023-07-18,VA,2023,4396426,1,POINT (49.28389251320959 -123.1121989059986),Downtown
300,E 14TH AVE,2023-07-18,IS,2023,4396427,1,POINT (49.257804432505125 -123.0766115544738),Kensington-Cedar Cottage
0,ATHLETES WAY,2023-07-18,IS,2023,4396429,1,POINT (49.27155357382362 -123.10696147321444),Mount Pleasant
1200,SALSBURY DRIVE,2023-07-18,IS,2023,4396431,1,POINT (49.27485750593576 -123.06759809731922),Grandview-Woodland
800,RICHARDS ST,2023-07-18,VA,2023,4396434,1,POINT (49.28389251320959 -123.1121989059986),Downtown
800,RICHARDS ST,2023-07-18,VA,2023,4396435,1,POINT (49.28389251320959 -123.1121989059986),Downtown
100,WATER ST,2023-07-18,VA,2023,4396436,1,POINT (49.2873927 -122.8354749),
900,COMMERCIAL DRIVE,2023-07-18,IS,2023,4396442,1,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
1400,BURRARD ST,2023-07-18,VA,2023,4396446,1,POINT (49.28347620299196 -123.12253533515828),West End
1600,NELSON ST,2023-07-18,IS,2023,4396448,1,POINT (49.28663422573088 -123.13439612729384),West End
600,BEACH CRESCENT,2023-07-18,IS,2023,4396449,1,POINT (49.27221656948458 -123.1279155660227),Downtown
2000,TRAFALGAR ST,2023-07-18,VA,2023,4396453,1,POINT (49.24959145018551 -123.16534468097971),Arbutus Ridge
1900,YORK AVE,2023-07-18,VA,2023,4396456,1,POINT (49.2716381118561 -123.1516271486822),Kitsilano
800,NELSON ST,2023-07-18,IS,2023,4396457,1,POINT (49.28663422573088 -123.13439612729384),West End
2200,W 4TH AVE,2023-07-18,IS,2023,4396458,1,POINT (49.2679744 -123.1553862),Kitsilano
400,W 37TH AVE,2023-07-18,IS,2023,4396459,1,POINT (49.23731905788833 -123.11888712259989),South Cambie
2400,POINT GREY RD,2023-07-18,IS,2023,4396462,1,POINT (49.27204580353642 -123.16662029125202),Kitsilano
2400,POINT GREY RD,2023-07-18,IS,2023,4396463,1,POINT (49.27204580353642 -123.16662029125202),Kitsilano
800,RICHARDS ST,2023-07-18,VA,2023,4396465,1,POINT (49.28389251320959 -123.1121989059986),Downtown
8500,RIVERGRASS DRIVE,2023-07-18,IS,2023,4396470,1,POINT (49.20539612467453 -123.02828089407129),Killarney
3500,E SAWMILL CRESCENT,2023-07-18,IS,2023,4396471,1,POINT (49.20587474453244 -123.03066917218284),Killarney
3500,E SAWMILL CRESCENT,2023-07-18,IS,2023,4396476,1,POINT (49.20587474453244 -123.03066917218284),Killarney
3400,W SAWMILL CRESCENT,2023-07-18,IS,2023,4396480,1,POINT (49.206572161693146 -123.03341528831956),Killarney
8500,RIVERGRASS DRIVE,2023-07-18,IS,2023,4396483,1,POINT (49.20539612467453 -123.02828089407129),Killarney
1800,MAPLE ST,2023-07-18,VA,2023,4396486,1,POINT (49.2628550469776 -123.15056822932132),Kitsilano
1900,CREELMAN AVE,2023-07-18,IS,2023,4396493,1,POINT (49.27449836796125 -123.15016020140683),Kitsilano
1900,WHYTE AVE,2023-07-18,IS,2023,4396494,1,POINT (49.27539364205101 -123.15098642529956),Kitsilano
1300,WALNUT ST,2023-07-18,IS,2023,4396496,1,POINT (49.27348193160482 -123.14894900584028),Kitsilano
1300,W 14TH AVE,2023-07-18,IS,2023,4396503,1,POINT (49.25867062193298 -123.12341669858058),Fairview
500,W 17TH AVE,2023-07-18,IS,2023,4396506,1,POINT (49.256125380240704 -123.1211843810125),South Cambie
600,E 50TH AVE,2023-07-18,IS,2023,4396510,1,POINT (49.224537804041546 -123.09227203069273),Sunset
8500,RIVER DISTRICT CROSSING,2023-07-18,VA,2023,4396515,1,POINT (49.20592733386852 -123.03106568734876),Killarney
800,RIVER DISTRICT CROSSING,2023-07-18,IS,2023,4396516,1,POINT (49.20592733386852 -123.03106568734876),Killarney
8500,RIVER DISTRICT CROSSING,2023-07-18,IS,2023,4396517,1,POINT (49.20592733386852 -123.03106568734876),Killarney
800,RICHARDS ST,2023-07-18,VA,2023,4396524,1,POINT (49.28389251320959 -123.1121989059986),Downtown
600,E BROADWAY,2023-07-18,IS,2023,4396526,1,POINT (49.26253585646781 -123.08996222928953),Mount Pleasant
800,W 22ND AVE,2023-07-18,VA,2023,4396533,1,POINT (49.25266139313618 -123.1572066009116),Arbutus Ridge
900,W 23RD AVE,2023-07-18,IS,2023,4396534,1,POINT (49.25076487953839 -123.12391852537706),South Cambie
0,ATHLETES WAY,2023-07-18,IS,2023,4396537,1,POINT (49.27155357382362 -123.10696147321444),Mount Pleasant
1900,JEPSON-YOUNG LANE,2023-07-18,VA,2023,4396542,1,POINT (49.28388072685552 -123.13336763911242),West End
900,BIDWELL ST,2023-07-18,VA,2023,4396546,1,POINT (49.29011252015495 -123.1344055722779),West End
1000,HARWOOD ST,2023-07-18,IS,2023,4396550,1,POINT (49.28356605132126 -123.14041724015752),West End
800,RICHARDS ST,2023-07-18,IS,2023,4396551,1,POINT (49.28389251320959 -123.1121989059986),Downtown
1700,DAVIE ST,2023-07-25,VA,2023,4423702,1,POINT (49.27359439420446 -123.1206172696918),Downtown
600,GRANVILLE ST,2023-07-25,IS,2023,4423708,1,POINT (49.25901295951559 -123.13874691672916),Fairview
1000,DAVIE ST,2023-07-25,IS,2023,4423714,1,POINT (49.27359439420446 -123.1206172696918),Downtown
800,RICHARDS ST,2023-07-25,VA,2023,4423724,1,POINT (49.28389251320959 -123.1121989059986),Downtown
3600,W 5TH AVE,2023-07-25,IS,2023,4423725,1,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
3700,W 5TH AVE,2023-07-25,VA,2023,4423726,1,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
400,W 48TH AVE,2023-07-25,VA,2023,4423727,1,POINT (49.227353978722505 -123.12430368958432),Oakridge
1700,W 13TH AVE,2023-07-25,IS,2023,4423735,1,POINT (49.26097476682735 -123.2006672182947),West Point Grey
1000,RICHARDS ST,2023-07-25,IS,2023,4423740,1,POINT (49.28389251320959 -123.1121989059986),Downtown
600,ABBOTT ST,2023-07-25,IS,2023,4423742,1,POINT (49.28411006755971 -123.10631053579574),Downtown
2300,SCOTIA ST,2023-07-25,IS,2023,4423780,1,POINT (49.26808478818446 -123.09780059703978),Strathcona
100,E 14TH AVE,2023-07-25,VA,2023,4423785,1,POINT (49.257804432505125 -123.0766115544738),Kensington-Cedar Cottage
100,E 14TH AVE,2023-07-25,IS,2023,4423786,1,POINT (49.257804432505125 -123.0766115544738),Kensington-Cedar Cottage
800,W 28TH AVE,2023-07-25,IS,2023,4423797,1,POINT (49.247115907458166 -123.18197003463288),Dunbar-Southlands
5800,WILLOW ST,2023-07-25,VA,2023,4423798,1,POINT (49.23517238349831 -123.12383362819509),South Cambie
2400,WINDSOR ST,2023-07-25,IS,2023,4423804,1,POINT (49.26290687922258 -123.08329920426632),Mount Pleasant
1800,MCLEAN DRIVE,2023-07-25,IS,2023,4423807,1,POINT (49.27584241126285 -123.07444871076514),Grandview-Woodland
500,HAMILTON ST,2023-07-25,IS,2023,4423813,1,POINT (49.2805274054667 -123.11336910827367),Downtown
300,E PENDER ST,2023-07-25,IS,2023,4423814,1,POINT (49.28008375 -123.09636345946645),Strathcona
600,CAMPBELL AVE,2023-07-25,IS,2023,4423816,1,POINT (49.2789433 -123.08464624414196),Strathcona
900,E CORDOVA ST,2023-07-25,IS,2023,4423817,1,POINT (49.28204851235167 -123.08613822395507),Strathcona
1700,E PENDER ST,2023-07-25,IS,2023,4423820,1,POINT (49.2802225 -123.02352405),Hastings-Sunrise
100,LAKEWOOD DRIVE,2023-07-25,IS,2023,4423824,1,POINT (49.27899418387797 -123.06176183561811),Grandview-Woodland
200,TEMPLETON DRIVE,2023-07-25,IS,2023,4423825,1,POINT (49.25859697265916 -123.0601634914135),Kensington-Cedar Cottage
700,HAMILTON ST,2023-07-25,IS,2023,4423830,1,POINT (49.27915495 -123.1143412533694),Downtown
800,RICHARDS ST,2023-07-25,VA,2023,4423831,1,POINT (49.28389251320959 -123.1121989059986),Downtown
700,GRANVILLE ST,2023-07-25,IS,2023,4423833,1,POINT (49.25901295951559 -123.13874691672916),Fairview
400,BURRARD ST,2023-07-25,IS,2023,4423834,1,POINT (49.286569400000005 -123.11705934827896),Downtown
1600,COMMERCIAL DRIVE,2023-07-25,IS,2023,4423843,1,POINT (49.25649399485546 -123.06985350204602),Kensington-Cedar Cottage
1100,E 19TH AVE,2023-07-25,IS,2023,4423853,1,POINT (49.25318969577162 -123.04570269440836),Renfrew-Collingwood
1100,E 19TH AVE,2023-07-25,IS,2023,4423854,1,POINT (49.25318969577162 -123.04570269440836),Renfrew-Collingwood
1900,STAINSBURY AVE,2023-07-25,IS,2023,4423856,1,POINT (49.25035537528628 -123.06147991817092),Kensington-Cedar Cottage
6200,SOPHIA ST,2023-07-25,IS,2023,4423857,1,POINT (49.230699287575305 -123.09946196289492),Sunset
1800,STAINSBURY AVE,2023-07-25,IS,2023,4423860,1,POINT (49.25035537528628 -123.06147991817092),Kensington-Cedar Cottage
3500,COMMERCIAL ST,2023-07-25,IS,2023,4423861,1,POINT (49.23924248675055 -123.06854388484464),Kensington-Cedar Cottage
500,MCLEAN DRIVE,2023-07-25,IS,2023,4423869,1,POINT (49.27584241126285 -123.07444871076514),Grandview-Woodland
1600,VENABLES ST,2023-07-25,IS,2023,4423870,1,POINT (49.27666530364468 -123.06553965847878),Grandview-Woodland
1000,E GEORGIA ST,2023-07-25,IS,2023,4423872,1,POINT (49.2784661 -123.0235409),Hastings-Sunrise
200,ALEXANDER ST,2023-07-25,VA,2023,4423875,1,POINT (49.284078819708526 -123.098285432893),Strathcona
100,DUNLEVY AVE,2023-07-25,IS,2023,4423876,1,POINT (49.28264446885062 -123.09534123497272),Strathcona
900,HOMER ST,2023-07-25,IS,2023,4423903,1,POINT (49.27373329017452 -123.1255458312866),Downtown
800,RICHARDS ST,2023-07-25,VA,2023,4423912,1,POINT (49.28389251320959 -123.1121989059986),Downtown
1600,W 11TH AVE,2023-07-25,IS,2023,4423915,1,POINT (49.26278126382685 -123.2006062005234),West Point Grey
2700,HEMLOCK ST,2023-07-25,IS,2023,4423916,1,POINT (49.2646743523168 -123.13607219335802),Fairview
2500,FIR ST,2023-07-25,IS,2023,4423921,1,POINT (49.26508537593947 -123.14080772960756),Fairview
1500,W 13TH AVE,2023-07-25,IS,2023,4423923,1,POINT (49.26097476682735 -123.2006672182947),West Point Grey
2200,W 8TH AVE,2023-07-25,IS,2023,4423925,1,POINT (49.26445433343878 -123.1349402207505),Fairview
1600,W 11TH AVE,2023-07-25,IS,2023,4423930,1,POINT (49.26278126382685 -123.2006062005234),West Point Grey
1500,W 11TH AVE,2023-07-25,IS,2023,4423931,1,POINT (49.26278126382685 -123.2006062005234),West Point Grey
1500,W 11TH AVE,2023-07-25,IS,2023,4423932,1,POINT (49.26278126382685 -123.2006062005234),West Point Grey
2100,FIR ST,2023-07-25,IS,2023,4423933,1,POINT (49.26508537593947 -123.14080772960756),Fairview
1600,CHESTNUT ST,2023-07-25,IS,2023,4423942,1,POINT (49.27268631494446 -123.14639852077804),Kitsilano
2000,YORK AVE,2023-07-25,IS,2023,4423945,1,POINT (49.2716381118561 -123.1516271486822),Kitsilano
2300,W 2ND AVE,2023-07-25,IS,2023,4423947,1,POINT (49.26968297868206 -123.13941241733518),Fairview
900,CAMBIE ST,2023-07-25,IS,2023,4423961,1,POINT (49.2492150960783 -123.11539090524424),South Cambie
700,GRANVILLE ST,2023-07-25,IS,2023,4423975,1,POINT (49.25901295951559 -123.13874691672916),Fairview
900,GRANVILLE ST,2023-07-25,IS,2023,4423976,1,POINT (49.2800971 -123.121444),Downtown
1200,MARINASIDE CRESCENT,2023-07-25,IS,2023,4423978,1,POINT (49.272430446604425 -123.12072587385262),Downtown
1100,MARINASIDE CRESCENT,2023-07-25,IS,2023,4423979,1,POINT (49.272430446604425 -123.12072587385262),Downtown
1000,MARINASIDE CRESCENT,2023-07-25,IS,2023,4423986,1,POINT (49.272430446604425 -123.12072587385262),Downtown
600,W GEORGIA ST,2023-07-25,IS,2023,4423991,1,POINT (49.2784661 -123.0235409),Hastings-Sunrise
700,W HASTINGS ST,2023-07-25,IS,2023,4423994,1,POINT (49.281125450000005 -123.0235139),Hastings-Sunrise
800,RICHARDS ST,2023-07-25,IS,2023,4423997,1,POINT (49.28389251320959 -123.1121989059986),Downtown
600,RICHARDS ST,2023-07-25,IS,2023,4423998,1,POINT (49.28389251320959 -123.1121989059986),Downtown
500,RICHARDS ST,2023-07-25,IS,2023,4424000,1,POINT (49.28389251320959 -123.1121989059986),Downtown
500,SEYMOUR ST,2023-07-25,VA,2023,4424003,1,POINT (49.28386252193256 -123.1141175463516),Downtown
1800,PINE ST,2023-07-25,IS,2023,4424011,1,POINT (49.26931152312224 -123.1431914430584),Fairview
2100,W 5TH AVE,2023-07-25,IS,2023,4424042,1,POINT (49.26653047663682 -123.10709823256131),Mount Pleasant
2100,YEW ST,2023-07-25,IS,2023,4424043,1,POINT (49.25062300600435 -123.1558043313721),Arbutus Ridge
800,GRANVILLE ST,2023-07-25,IS,2023,4424048,1,POINT (49.28107115 -123.1197187619383),Downtown
800,GRANVILLE ST,2023-07-25,IS,2023,4424049,1,POINT (49.28107115 -123.1197187619383),Downtown
1100,HORNBY ST,2023-07-25,IS,2023,4424051,1,POINT (49.27775938621518 -123.12922779155286),Downtown
600,SALSBURY DRIVE,2023-07-25,IS,2023,4424054,1,POINT (49.27485750593576 -123.06759809731922),Grandview-Woodland
600,GORE AVE,2023-07-25,IS,2023,4424062,1,POINT (49.27852219359092 -123.09708823255964),Strathcona
1600,W 11TH AVE,2023-07-25,IS,2023,4424176,1,POINT (49.26278126382685 -123.2006062005234),West Point Grey
1500,W 13TH AVE,2023-07-25,IS,2023,4424182,1,POINT (49.26097476682735 -123.2006672182947),West Point Grey
1500,W 13TH AVE,2023-07-25,IS,2023,4424183,1,POINT (49.26097476682735 -123.2006672182947),West Point Grey
1500,W 13TH AVE,2023-07-25,IS,2023,4424184,1,POINT (49.26097476682735 -123.2006672182947),West Point Grey
8000,YUKON ST,2023-07-25,IS,2023,4424189,1,POINT (49.265012373996754 -123.11284932674448),Mount Pleasant
400,SW MARINE DRIVE,2023-07-25,IS,2023,4424190,1,POINT (49.20724376448944 -123.12418479819576),Marpole
